A	filename	PSG filename
BAZ	stage_h1_sw_count	Stage Hour 1 - Slow wave count in all stages.
BBA	stage_h1_N1_sw_sec	Stage Hour 1 - Average slow wave duration (s) in N1 stage.
BBB	stage_h1_N2_sw_sec	Stage Hour 1 - Average slow wave duration (s) in N2 stage.
BBC	stage_h1_N3_sw_sec	Stage Hour 1 - Average slow wave duration (s) in N3 stage.
BBD	stage_h1_N2N3_sw_sec	Stage Hour 1 - Average slow wave duration (s) in N2 and N3 stage.
BBE	stage_h1_NREM_sw_sec	Stage Hour 1 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
BBF	stage_h1_R_sw_sec	Stage Hour 1 - Average slow wave duration (s) in REM stage.
BBG	stage_h1_sw_sec	Stage Hour 1 - Average slow wave duration (s) in all stages.
BBH	stage_h1_N1_pkpk_amp_uV	Stage Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
BBI	stage_h1_N2_pkpk_amp_uV	Stage Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
BBJ	stage_h1_N3_pkpk_amp_uV	Stage Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
BBK	stage_h1_N2N3_pkpk_amp_uV	Stage Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
BBL	stage_h1_NREM_pkpk_amp_uV	Stage Hour 1 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
BBM	stage_h1_R_pkpk_amp_uV	Stage Hour 1 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
BBN	stage_h1_pkpk_amp_uV	Stage Hour 1 - Average slow wave peak-to-peak amplitude (µV) in all stages.
BBO	stage_h1_N1_freq_Hz	Stage Hour 1 - Average slow wave frequency (Hz) in N1 stage.
BBP	stage_h1_N2_freq_Hz	Stage Hour 1 - Average slow wave frequency (Hz) in N2 stage.
BBQ	stage_h1_N3_freq_Hz	Stage Hour 1 - Average slow wave frequency (Hz) in N3 stage.
BBR	stage_h1_N2N3_freq_Hz	Stage Hour 1 - Average slow wave frequency (Hz) in N2 and N3 stage.
BBS	stage_h1_NREM_freq_Hz	Stage Hour 1 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
BBT	stage_h1_R_freq_Hz	Stage Hour 1 - Average slow wave frequency (Hz) in REM stage.
BBU	stage_h1_freq_Hz	Stage Hour 1 - Average slow wave frequency (Hz) in all stages.
BBV	stage_h1_N1_neg_amp_uV	Stage Hour 1 - Average slow wave negative amplitude (µV) in N1 stage.
BBW	stage_h1_N2_neg_amp_uV	Stage Hour 1 - Average slow wave negative amplitude (µV) in N2 stage.
BBX	stage_h1_N3_neg_amp_uV	Stage Hour 1 - Average slow wave negative amplitude (µV) in N3 stage.
BBY	stage_h1_N2N3_neg_amp_uV	Stage Hour 1 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
BBZ	stage_h1_NREM_neg_amp_uV	Stage Hour 1 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
BCA	stage_h1_R_neg_amp_uV	Stage Hour 1 - Average slow wave negative amplitude (µV) in REM stage.
BCB	stage_h1_neg_amp_uV	Stage Hour 1 - Average slow wave negative amplitude (µV) in all stages.
BCC	stage_h1_N1_neg_sec	Stage Hour 1 - Average slow wave negative duration (s) in N1 stage.
BCD	stage_h1_N2_neg_sec	Stage Hour 1 - Average slow wave negative duration (s) in N2 stage.
BCE	stage_h1_N3_neg_sec	Stage Hour 1 - Average slow wave negative duration (s) in N3 stage.
BCF	stage_h1_N2N3_neg_sec	Stage Hour 1 - Average slow wave negative duration (s) in N2 and N3 stage.
BCG	stage_h1_NREM_neg_sec	Stage Hour 1 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
BCH	stage_h1_R_neg_sec	Stage Hour 1 - Average slow wave negative duration (s) in REM stage.
BCI	stage_h1_neg_sec	Stage Hour 1 - Average slow wave negative duration (s) in all stages.
BCJ	stage_h1_N1_pos_sec	Stage Hour 1 - Average slow wave positive duration (s) in N1 stage.
BCK	stage_h1_N2_pos_sec	Stage Hour 1 - Average slow wave positive duration (s) in N2 stage.
BCL	stage_h1_N3_pos_sec	Stage Hour 1 - Average slow wave positive duration (s) in N3 stage.
BCM	stage_h1_N2N3_pos_sec	Stage Hour 1 - Average slow wave positive duration (s) in N2 and N3 stage.
BCN	stage_h1_NREM_pos_sec	Stage Hour 1 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
BCO	stage_h1_R_pos_sec	Stage Hour 1 - Average slow wave positive duration (s) in REM stage.
BCP	stage_h1_pos_sec	Stage Hour 1 - Average slow wave positive duration (s) in all stages.
BCQ	stage_h1_N1_slope_0_min	Stage Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
BCR	stage_h1_N2_slope_0_min	Stage Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
BCS	stage_h1_N3_slope_0_min	Stage Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
BCT	stage_h1_N2N3_slope_0_min	Stage Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
BCU	stage_h1_NREM_slope_0_min	Stage Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
BCV	stage_h1_R_slope_0_min	Stage Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
BCW	stage_h1_slope_0_min	Stage Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
BCX	stage_h1_N1_slope_min_max	Stage Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
BCY	stage_h1_N2_slope_min_max	Stage Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
BCZ	stage_h1_N3_slope_min_max	Stage Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
BDA	stage_h1_N2N3_slope_min_max	Stage Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
BDB	stage_h1_NREM_slope_min_max	Stage Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
BDC	stage_h1_R_slope_min_max	Stage Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
BDD	stage_h1_slope_min_max	Stage Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
BDE	stage_h1_N1_slope_max_0	Stage Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
BDF	stage_h1_N2_slope_max_0	Stage Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
BDG	stage_h1_N3_slope_max_0	Stage Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
BDH	stage_h1_N2N3_slope_max_0	Stage Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
BDI	stage_h1_NREM_slope_max_0	Stage Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
BDJ	stage_h1_R_slope_max_0	Stage Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
BDK	stage_h1_slope_max_0	Stage Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
BDL	stage_h1_N1_trans_freq_Hz	Stage Hour 1 - Average slow wave transition frequency (Hz) in N1 stage.
BDM	stage_h1_N2_trans_freq_Hz	Stage Hour 1 - Average slow wave transition frequency (Hz) in N2 stage.
BDN	stage_h1_N3_trans_freq_Hz	Stage Hour 1 - Average slow wave transition frequency (Hz) in N3 stage.
BDO	stage_h1_N2N3_trans_freq_Hz	Stage Hour 1 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
BDP	stage_h1_NREM_trans_freq_Hz	Stage Hour 1 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
BDQ	stage_h1_R_trans_freq_Hz	Stage Hour 1 - Average slow wave transition frequency (Hz) in REM stage.
BDR	stage_h1_trans_freq_Hz	Stage Hour 1 - Average slow wave transition frequency (Hz) in all stages.
BDS	stage_h2_N1_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BDT	stage_h2_N2_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BDU	stage_h2_N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BDV	stage_h2_N2N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BDW	stage_h2_NREM_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BDX	stage_h2_R_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in REM stage available for detection.
BDY	stage_h2_min	Stage Hour 2 duration (min) minus the REM periods if excluded.
BDZ	stage_h2_N1_sw_count	Stage Hour 2 - Slow wave count in N1 stage.
BEA	stage_h2_N2_sw_count	Stage Hour 2 - Slow wave count in N2 stage.
BEB	stage_h2_N3_sw_count	Stage Hour 2 - Slow wave count in N3 stage.
BEC	stage_h2_N2N3_sw_count	Stage Hour 2 - Slow wave count in N2 and N3 stage.
BED	stage_h2_NREM_sw_count	Stage Hour 2 - Slow wave count in NREM stage (N1, N2, N3).
BEE	stage_h2_R_sw_count	Stage Hour 2 - Slow wave count in REM stage.
BEF	stage_h2_sw_count	Stage Hour 2 - Slow wave count in all stages.
BEG	stage_h2_N1_sw_sec	Stage Hour 2 - Average slow wave duration (s) in N1 stage.
BEH	stage_h2_N2_sw_sec	Stage Hour 2 - Average slow wave duration (s) in N2 stage.
BEI	stage_h2_N3_sw_sec	Stage Hour 2 - Average slow wave duration (s) in N3 stage.
BEJ	stage_h2_N2N3_sw_sec	Stage Hour 2 - Average slow wave duration (s) in N2 and N3 stage.
BEK	stage_h2_NREM_sw_sec	Stage Hour 2 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
BEL	stage_h2_R_sw_sec	Stage Hour 2 - Average slow wave duration (s) in REM stage.
BEM	stage_h2_sw_sec	Stage Hour 2 - Average slow wave duration (s) in all stages.
BEN	stage_h2_N1_pkpk_amp_uV	Stage Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
BEO	stage_h2_N2_pkpk_amp_uV	Stage Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
BEP	stage_h2_N3_pkpk_amp_uV	Stage Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
BEQ	stage_h2_N2N3_pkpk_amp_uV	Stage Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
BER	stage_h2_NREM_pkpk_amp_uV	Stage Hour 2 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
BES	stage_h2_R_pkpk_amp_uV	Stage Hour 2 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
BET	stage_h2_pkpk_amp_uV	Stage Hour 2 - Average slow wave peak-to-peak amplitude (µV) in all stages.
BEU	stage_h2_N1_freq_Hz	Stage Hour 2 - Average slow wave frequency (Hz) in N1 stage.
BEV	stage_h2_N2_freq_Hz	Stage Hour 2 - Average slow wave frequency (Hz) in N2 stage.
BEW	stage_h2_N3_freq_Hz	Stage Hour 2 - Average slow wave frequency (Hz) in N3 stage.
BEX	stage_h2_N2N3_freq_Hz	Stage Hour 2 - Average slow wave frequency (Hz) in N2 and N3 stage.
BEY	stage_h2_NREM_freq_Hz	Stage Hour 2 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
BEZ	stage_h2_R_freq_Hz	Stage Hour 2 - Average slow wave frequency (Hz) in REM stage.
BFA	stage_h2_freq_Hz	Stage Hour 2 - Average slow wave frequency (Hz) in all stages.
BFB	stage_h2_N1_neg_amp_uV	Stage Hour 2 - Average slow wave negative amplitude (µV) in N1 stage.
BFC	stage_h2_N2_neg_amp_uV	Stage Hour 2 - Average slow wave negative amplitude (µV) in N2 stage.
BFD	stage_h2_N3_neg_amp_uV	Stage Hour 2 - Average slow wave negative amplitude (µV) in N3 stage.
BFE	stage_h2_N2N3_neg_amp_uV	Stage Hour 2 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
BFF	stage_h2_NREM_neg_amp_uV	Stage Hour 2 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
BFG	stage_h2_R_neg_amp_uV	Stage Hour 2 - Average slow wave negative amplitude (µV) in REM stage.
BFH	stage_h2_neg_amp_uV	Stage Hour 2 - Average slow wave negative amplitude (µV) in all stages.
BFI	stage_h2_N1_neg_sec	Stage Hour 2 - Average slow wave negative duration (s) in N1 stage.
BFJ	stage_h2_N2_neg_sec	Stage Hour 2 - Average slow wave negative duration (s) in N2 stage.
BFK	stage_h2_N3_neg_sec	Stage Hour 2 - Average slow wave negative duration (s) in N3 stage.
BFL	stage_h2_N2N3_neg_sec	Stage Hour 2 - Average slow wave negative duration (s) in N2 and N3 stage.
BFM	stage_h2_NREM_neg_sec	Stage Hour 2 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
BFN	stage_h2_R_neg_sec	Stage Hour 2 - Average slow wave negative duration (s) in REM stage.
BFO	stage_h2_neg_sec	Stage Hour 2 - Average slow wave negative duration (s) in all stages.
BFP	stage_h2_N1_pos_sec	Stage Hour 2 - Average slow wave positive duration (s) in N1 stage.
BFQ	stage_h2_N2_pos_sec	Stage Hour 2 - Average slow wave positive duration (s) in N2 stage.
BFR	stage_h2_N3_pos_sec	Stage Hour 2 - Average slow wave positive duration (s) in N3 stage.
BFS	stage_h2_N2N3_pos_sec	Stage Hour 2 - Average slow wave positive duration (s) in N2 and N3 stage.
BFT	stage_h2_NREM_pos_sec	Stage Hour 2 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
BFU	stage_h2_R_pos_sec	Stage Hour 2 - Average slow wave positive duration (s) in REM stage.
BFV	stage_h2_pos_sec	Stage Hour 2 - Average slow wave positive duration (s) in all stages.
BFW	stage_h2_N1_slope_0_min	Stage Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
BFX	stage_h2_N2_slope_0_min	Stage Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
BFY	stage_h2_N3_slope_0_min	Stage Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
BFZ	stage_h2_N2N3_slope_0_min	Stage Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
BGA	stage_h2_NREM_slope_0_min	Stage Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
BGB	stage_h2_R_slope_0_min	Stage Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
BGC	stage_h2_slope_0_min	Stage Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
BGD	stage_h2_N1_slope_min_max	Stage Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
BGE	stage_h2_N2_slope_min_max	Stage Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
BGF	stage_h2_N3_slope_min_max	Stage Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
BGG	stage_h2_N2N3_slope_min_max	Stage Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
BGH	stage_h2_NREM_slope_min_max	Stage Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
BGI	stage_h2_R_slope_min_max	Stage Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
BGJ	stage_h2_slope_min_max	Stage Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
BGK	stage_h2_N1_slope_max_0	Stage Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
BGL	stage_h2_N2_slope_max_0	Stage Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
BGM	stage_h2_N3_slope_max_0	Stage Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
BGN	stage_h2_N2N3_slope_max_0	Stage Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
BGO	stage_h2_NREM_slope_max_0	Stage Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
BGP	stage_h2_R_slope_max_0	Stage Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
BGQ	stage_h2_slope_max_0	Stage Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
BGR	stage_h2_N1_trans_freq_Hz	Stage Hour 2 - Average slow wave transition frequency (Hz) in N1 stage.
BGS	stage_h2_N2_trans_freq_Hz	Stage Hour 2 - Average slow wave transition frequency (Hz) in N2 stage.
BGT	stage_h2_N3_trans_freq_Hz	Stage Hour 2 - Average slow wave transition frequency (Hz) in N3 stage.
BGU	stage_h2_N2N3_trans_freq_Hz	Stage Hour 2 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
BGV	stage_h2_NREM_trans_freq_Hz	Stage Hour 2 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
BGW	stage_h2_R_trans_freq_Hz	Stage Hour 2 - Average slow wave transition frequency (Hz) in REM stage.
BGX	stage_h2_trans_freq_Hz	Stage Hour 2 - Average slow wave transition frequency (Hz) in all stages.
BGY	stage_h3_N1_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BGZ	stage_h3_N2_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BHA	stage_h3_N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BHB	stage_h3_N2N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BHC	stage_h3_NREM_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BHD	stage_h3_R_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in REM stage available for detection.
BHE	stage_h3_min	Stage Hour 3 duration (min) minus the REM periods if excluded.
BHF	stage_h3_N1_sw_count	Stage Hour 3 - Slow wave count in N1 stage.
BHG	stage_h3_N2_sw_count	Stage Hour 3 - Slow wave count in N2 stage.
BHH	stage_h3_N3_sw_count	Stage Hour 3 - Slow wave count in N3 stage.
BHI	stage_h3_N2N3_sw_count	Stage Hour 3 - Slow wave count in N2 and N3 stage.
BHJ	stage_h3_NREM_sw_count	Stage Hour 3 - Slow wave count in NREM stage (N1, N2, N3).
BHK	stage_h3_R_sw_count	Stage Hour 3 - Slow wave count in REM stage.
BHL	stage_h3_sw_count	Stage Hour 3 - Slow wave count in all stages.
BHM	stage_h3_N1_sw_sec	Stage Hour 3 - Average slow wave duration (s) in N1 stage.
BHN	stage_h3_N2_sw_sec	Stage Hour 3 - Average slow wave duration (s) in N2 stage.
BHO	stage_h3_N3_sw_sec	Stage Hour 3 - Average slow wave duration (s) in N3 stage.
BHP	stage_h3_N2N3_sw_sec	Stage Hour 3 - Average slow wave duration (s) in N2 and N3 stage.
BHQ	stage_h3_NREM_sw_sec	Stage Hour 3 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
BHR	stage_h3_R_sw_sec	Stage Hour 3 - Average slow wave duration (s) in REM stage.
BHS	stage_h3_sw_sec	Stage Hour 3 - Average slow wave duration (s) in all stages.
BHT	stage_h3_N1_pkpk_amp_uV	Stage Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
BHU	stage_h3_N2_pkpk_amp_uV	Stage Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
BHV	stage_h3_N3_pkpk_amp_uV	Stage Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
BHW	stage_h3_N2N3_pkpk_amp_uV	Stage Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
BHX	stage_h3_NREM_pkpk_amp_uV	Stage Hour 3 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
BHY	stage_h3_R_pkpk_amp_uV	Stage Hour 3 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
BHZ	stage_h3_pkpk_amp_uV	Stage Hour 3 - Average slow wave peak-to-peak amplitude (µV) in all stages.
BIA	stage_h3_N1_freq_Hz	Stage Hour 3 - Average slow wave frequency (Hz) in N1 stage.
